"[24482.3, 0]",0.3369605541229248,0,0.0020165443420410156,1.761007446894269,0.8315069675445557
"[31735.5, 0]",0.8444569110870361,0,0.8324830532073975,1.7496703242368656,0.8564629554748535
"[29660.1, 0]",0.8729846477508545,-1.876,0.8604905605316162,1.7324425510942256,0.8844778537750244
"[32225.8, 0]",0.8989379405975342,-1.936,0.8874435424804688,1.7106989651020414,0.9104392528533936
"[30532.2, 0]",0.9259529113769531,-2.0,0.9144597053527832,1.6889025007392537,0.9793903827667236
"[31441.3, 0]",0.9953981637954712,-2.06,0.9834213256835938,1.854242589942467,1.1043496131896973
"[32859.5, 0]",1.1213146448135376,-2.224,1.110320806503296,1.8604928133478078,1.1343028545379639
"[31575.4, 0]",1.1483007669448853,-2.516,1.1363060474395752,1.8544329520766398,1.1592943668365479
"[33557.4, 0]",1.1757965087890625,-2.584,1.1642920970916748,1.8418267485247508,1.187272071838379
"[32565.3, 0]",1.2017788887023926,-2.644,1.190270185470581,1.8316635256947467,1.2632322311401367
"[31614.2, 0]",1.2782245874404907,-2.708,1.26723051071167,1.8592448838015638,1.3872325420379639
"[29698.8, 0]",1.4011924266815186,-2.884,1.3901994228363037,1.8667324610790281,1.4131853580474854
"[80769.3, 0]",1.688338041305542,-3.0,1.417182207107544,1.8645855992325235,1.9614946842193604
"[82479.7, 0]",1.9744985103607178,-3.0,1.9634919166564941,1.867790028491099,1.9864742755889893
"[82279.1, 0]",2.0044785737991333,-3.0,1.993468999862671,1.8746430653213206,2.058432102203369
"[82592.7, 0]",2.0729429721832275,-3.0,2.0604615211486816,1.8240278889795924,2.183364152908325
"[84586.0, 0]",2.2003562450408936,-3.0,2.188387870788574,1.827866858685411,2.2113499641418457
"[86753.6, 0]",2.225351095199585,-3.0,2.2143726348876953,1.8286283072221021,2.2373321056365967
"[82524.2, 0]",2.256333589553833,-3.0,2.2423255443573,1.8257199968389064,2.272311210632324
"[85121.5, 0]",2.2873153686523438,-3.0,2.2753071784973145,1.8291465152540172,2.3412742614746094
"[79439.8, 0]",2.3562705516815186,-3.0,2.3452820777893066,1.8225472946026926,2.463247060775757
"[85052.8, 0]",2.478732943534851,-3.0,2.466244697570801,1.8249479726280944,2.491225242614746
"[79579.5, 0]",2.506222128868103,-3.0,2.4952292442321777,1.825402726615285,2.518214464187622
"[77699.8, 0]",2.5327253341674805,-3.0,2.521207332611084,1.8212359110117244,2.5452682971954346
"[78199.2, 0]",2.561234951019287,-3.0,2.549233913421631,1.8225790216250548,2.6202008724212646
"[78255.5, 0]",2.6341851949691772,-3.0,2.623192310333252,1.812870552782241,2.74312162399292
"[79105.4, 0]",2.7591135501861572,-3.0,2.747119665145874,1.8148905065392973,2.7721080780029297
