6.31E-12,2.91E-10,3.2586447,0,3.253165245,0.009210483,3.26512289,7.34E-03,
6.40E-12,-4.90E-11,3.280115962,0,3.275119305,0.006524262,3.286112309,-1.22E-03,
6.28E-12,2.38E-10,3.301607966,0,3.296110153,0.004091857,3.350082874,6.02E-03,
6.43E-12,-3.23E-10,3.36506629,0,3.360069513,0.00657714,3.484031916,-8.01E-03,
6.50E-12,-3.51E-10,3.496991038,0,3.493993282,0.004113008,3.500989437,-8.59E-03,
6.26E-12,-3.16E-10,3.514984846,0,3.510984421,0.007666434,3.519986629,-8.03E-03,
6.46E-12,2.94E-10,3.535475969,0,3.530981064,0.005138848,3.540971994,7.24E-03,
6.35E-12,-3.94E-10,3.555973768,0,3.54999423,0.007095348,3.600939035,-9.87E-03,
6.38E-12,-5.83E-10,3.612428665,0,3.609931946,0.008819183,3.7218678,-1.45E-02,
6.48E-12,-3.18E-11,3.741384983,0,3.730891228,0.006122386,3.752843857,-7.80E-04,
6.37E-12,1.78E-10,3.768334746,0,3.762838125,0.006418505,3.775831461,4.44E-03,
6.37E-12,3.14E-10,3.789842844,0,3.78385973,0.00682038,3.796818495,7.84E-03,
6.56E-12,3.12E-10,3.811316729,0,3.80581975,0.007645283,3.864779711,7.56E-03,
6.36E-12,-3.01E-10,3.879270911,0,3.876773119,0.004832154,3.988745213,-7.53E-03,
6.37E-12,-9.55E-10,4.002698898,0,3.998701096,0.00704247,4.007696629,-2.39E-02,
6.44E-12,5.10E-10,4.022204876,0,4.016690493,0.010151718,4.028690577,1.26E-02,
6.40E-12,2.35E-10,4.043179989,0,4.037687302,0.007243407,4.049672127,5.85E-03,
6.24E-12,3.91E-10,4.064664006,0,4.058666706,0.003541922,4.116667986,9.98E-03,
6.48E-12,5.23E-10,4.129626274,0,4.125628233,0.008279824,4.246559381,1.29E-02,
6.39E-12,6.27E-10,4.259056807,0,4.256555796,0.007370316,4.262551546,1.56E-02,
6.32E-12,-4.57E-10,4.276564002,0,4.271579981,0.003637103,4.282574415,-1.15E-02,
6.37E-12,-1.44E-10,4.297530651,0,4.292535305,0.00689441,4.303534508,-3.61E-03,
6.38E-12,-5.20E-10,4.319536686,0,4.315521955,0.004885032,4.366525888,-1.30E-02,
6.43E-12,-1.12E-10,4.38198626,0,4.376486301,0.005339786,4.506410837,-2.78E-03,
6.29E-12,1.64E-10,4.527405143,0,4.519408703,0.006693472,4.53639555,4.14E-03,
6.48E-12,-4.27E-10,4.551387668,0,4.546387672,0.010331504,4.557386637,-1.05E-02,
6.45E-12,1.07E-09,4.573375344,0,4.569372892,0.005847418,4.579404116,2.64E-02,
6.38E-12,-1.12E-10,4.59436202,0,4.590363503,0.008586518,4.646328688,-2.80E-03,
6.45E-12,-3.44E-10,4.658823252,0,4.655323982,0.006365627,4.818236351,-8.49E-03,
6.45E-12,-3.80E-10,4.831224442,0,4.829225302,0.007053045,4.834222555,-9.37E-03,
6.27E-12,2.33E-10,4.849218249,0,4.845216751,0.00689441,4.853219748,5.91E-03,
6.48E-12,5.19E-10,4.869203329,0,4.863206387,0.0047687,4.877199888,1.28E-02,
6.42E-12,-2.32E-10,4.891706228,0,4.887225628,0.00650311,4.945158958,-5.76E-03,
6.48E-12,7.12E-10,4.960652351,0,4.955158234,0.009358542,5.12805891,1.75E-02,
6.41E-12,2.27E-10,5.143543601,0,5.138046741,0.006418505,5.150047541,5.64E-03,
6.34E-12,3.15E-10,5.164533496,0,5.159038305,0.008523064,5.171027899,7.91E-03,
6.36E-12,7.24E-10,5.186019063,0,5.181022167,0.006841532,5.193016291,1.81E-02,
6.36E-12,-2.46E-10,5.207506299,0,5.202009439,0.009591207,5.254978895,-6.16E-03,
6.36E-12,3.73E-10,5.269985199,0,5.264003515,0.007328013,5.369913101,9.32E-03,
6.27E-12,6.00E-10,5.38090682,0,5.378908396,0.006154113,5.384905815,1.52E-02,
6.40E-12,-9.45E-11,5.399900079,0,5.396905899,0.007909675,5.403894186,-2.35E-03,
6.35E-12,1.11E-10,5.420884848,0,5.414888144,0.007338589,5.427880764,2.77E-03,
6.46E-12,6.06E-10,5.442371368,0,5.438873529,0.00430337,5.489845037,1.49E-02,
6.35E-12,-5.06E-10,5.509335756,0,5.50184226,0.00572051,5.631767511,-1.27E-02,
6.30E-12,-4.75E-10,5.648756504,0,5.641764641,0.006407929,5.657749176,-1.20E-02,
6.40E-12,-1.05E-11,5.674238205,0,5.670739651,0.009506602,5.679737568,-2.60E-04,
6.36E-12,-5.14E-10,5.697227359,0,5.690731525,0.006714624,5.704721212,-1.29E-02,
6.44E-12,4.01E-11,5.73770237,0,5.728706598,0.006333899,5.78667593,9.90E-04,
6.41E-12,5.40E-10,5.800666213,0,5.796667814,0.004578338,5.968569517,1.34E-02,
6.38E-12,1.48E-10,6.008046031,0,5.995553493,0.008491337,6.021540165,3.70E-03,
6.41E-12,-5.36E-10,6.039529085,0,6.031535149,0.008100037,6.049523354,-1.33E-02,
6.40E-12,-3.04E-10,6.101993322,0,6.092499495,0.008829759,6.112487078,-7.57E-03,
6.31E-12,3.36E-10,6.145970821,0,6.130475998,0.005530148,6.209429979,8.47E-03,
6.43E-12,-3.60E-11,6.226420403,0,6.222422361,0.006830956,6.360344172,-8.90E-04,
6.35E-12,-3.29E-10,6.371336341,0,6.369337559,0.006714624,6.374335289,-8.25E-03,
6.28E-12,-6.39E-11,6.389826655,0,6.383330345,0.004969638,6.397322416,-1.62E-03,
6.46E-12,4.71E-11,6.410820246,0,6.406323195,0.005932024,6.41731739,1.16E-03,
6.31E-12,-3.54E-10,6.431801677,0,6.426305771,0.009295088,6.473279715,-8.94E-03,
6.23E-12,7.42E-10,6.491270542,0,6.482278347,0.00931624,6.617197037,1.90E-02,
6.32E-12,-9.65E-10,6.637684464,0,6.627190351,0.003541922,6.649177074,-2.43E-02,
6.43E-12,-8.59E-10,6.663669586,0,6.658172131,0.006397354,6.67116785,-2.13E-02,
6.36E-12,-5.35E-10,6.685657024,0,6.680160046,0.006735775,6.693152428,-1.34E-02,
6.34E-12,2.73E-10,6.707144618,0,6.702147245,0.007814494,6.753116369,6.87E-03,
6.42E-12,4.60E-10,6.769608617,0,6.762112141,0.007719313,6.874048948,1.14E-02,
6.35E-12,3.91E-11,6.89353776,0,6.885042429,0.006281021,6.903038025,9.80E-04,
6.44E-12,3.48E-10,6.920022011,0,6.913026094,0.005350362,6.929016829,8.61E-03,
6.36E-12,-5.25E-10,6.943008661,0,6.940010548,0.005276332,6.948007107,-1.31E-02,
6.45E-12,5.91E-10,6.965495586,0,6.959999323,0.007444345,7.019994259,1.46E-02,
6.40E-12,6.53E-10,7.039467812,0,7.028959274,0.007306862,7.148890734,1.62E-02,
6.29E-12,-3.95E-11,7.178872943,0,7.172876835,0.010352656,7.185870409,-1.00E-03,
6.36E-12,5.08E-11,7.238338947,0,7.210854769,0.00572051,7.266822338,1.27E-03,
6.32E-12,7.87E-10,7.335283756,0,7.32079196,0.011251588,7.351773739,1.98E-02,
6.41E-12,-1.31E-10,7.387252808,0,7.373761415,0.008152915,7.444719076,-3.24E-03,
6.46E-12,1.67E-10,7.478199959,0,7.455712795,0.006566564,7.652600765,4.11E-03,
6.47E-12,1.36E-09,7.663596392,0,7.661598682,0.008523064,7.666592598,3.35E-02,
6.20E-12,-8.01E-10,7.679585338,0,7.67458868,0.005932024,7.685580969,-2.06E-02,
6.42E-12,1.18E-09,7.701572299,0,7.69457674,0.00995078,7.709567308,2.92E-02,
6.42E-12,-9.03E-11,7.723062515,0,7.718565464,0.00760298,7.769539118,-2.24E-03,
6.42E-12,1.04E-10,7.784024477,0,7.777528286,0.006080083,7.882468462,2.57E-03,
6.29E-12,7.03E-10,7.893463254,0,7.891465187,0.006714624,7.896459341,1.78E-02,
6.35E-12,-2.69E-10,7.91095376,0,7.904455185,0.00845961,7.918450117,-6.75E-03,
6.33E-12,9.30E-11,7.933443904,0,7.927452564,0.005371513,7.940435886,2.34E-03,
6.45E-12,-5.10E-11,7.953927994,0,7.94843173,0.005932024,8.004397869,-1.26E-03,
6.42E-12,5.32E-10,8.050372005,0,8.041377306,0.006132962,8.167304516,1.32E-02,
6.43E-12,7.01E-10,8.187295318,0,8.178297997,0.007074197,8.196292639,1.74E-02,
6.45E-12,6.16E-11,8.216277003,0,8.208282471,0.005202302,8.225271463,1.52E-03,
6.41E-12,1.43E-10,8.252255321,0,8.23826313,0.005762813,8.2672472,3.55E-03,
6.37E-12,-5.17E-10,8.323714495,0,8.305224657,0.009591207,8.379182816,-1.29E-02,
6.45E-12,6.21E-10,8.395173073,0,8.387177944,0.00870285,8.506113291,1.53E-02,
6.25E-12,5.72E-10,8.522601724,0,8.51510787,0.007158802,8.531095266,1.46E-02,
